package_name,sha256,apk_name,size,year,apk_path,app_output_dir,contain_ad,is_downloaded,is_tested,issue,sensor_test_done,timestamp,device_serial
com.citysourced.fortmadisonia,B7D4D6BB59FA5329DE10FEE046A3A8AD2462188B95D983CC0E9D5069DAF425BD,com.citysourced.fortmadisonia,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\B7D4D6BB59FA5329DE10FEE046A3A8AD2462188B95D983CC0E9D5069DAF425BD.apk,F:\\test\\output/com.citysourced.fortmadisonia,False,1.0,True,,False,,
quran.tilawatequran.abdallahbasfar,820F9A9028B2DA2269873391CC4613727743F0E6A61947C66F35CBABEAE7E01C,quran.tilawatequran.abdallahbasfar,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\820F9A9028B2DA2269873391CC4613727743F0E6A61947C66F35CBABEAE7E01C.apk,F:\\test\\output/quran.tilawatequran.abdallahbasfar,False,0.0,False,download_failed,False,,
com.sivona.stormshot.e,760D2EB974197E3DBED0601EE446F2EA8D4033AFDF1A7FC2634FB71654A3C7BF,com.sivona.stormshot.e,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\760D2EB974197E3DBED0601EE446F2EA8D4033AFDF1A7FC2634FB71654A3C7BF.apk,F:\\test\\output/com.sivona.stormshot.e,False,0.0,False,download_failed,False,,
com.deutsch_eng_rus,0F60EC0FF060B2DDA75074AE2299FA6FD83E4347EF9C1AD57944BD27308B3C28,com.deutsch_eng_rus,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\0F60EC0FF060B2DDA75074AE2299FA6FD83E4347EF9C1AD57944BD27308B3C28.apk,F:\\test\\output/com.deutsch_eng_rus,False,1.0,True,,False,,
agersant.polaris,A4A458529D22AF5AD9B119F9EBA362DBB4C174326C0DA9C70712699E146A991B,agersant.polaris,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\A4A458529D22AF5AD9B119F9EBA362DBB4C174326C0DA9C70712699E146A991B.apk,F:\\test\\output/agersant.polaris,False,1.0,True,,False,,
appinventor.ai_ELCA8390.Load,C1EF6907E5E016712430979856996E6114177BB3286266113F2C9115BF97E0DA,appinventor.ai_ELCA8390.Load,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\C1EF6907E5E016712430979856996E6114177BB3286266113F2C9115BF97E0DA.apk,F:\\test\\output/appinventor.ai_ELCA8390.Load,False,1.0,True,,False,,
com.mpwt.registration,9B1F2E434C1DC9B9DCC473A442DA70C91D5D364C8C956FEAAE06B49318D09841,com.mpwt.registration,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\9B1F2E434C1DC9B9DCC473A442DA70C91D5D364C8C956FEAAE06B49318D09841.apk,F:\\test\\output/com.mpwt.registration,False,0.0,False,download_failed,False,,
com.freebikinibody,77BD5831BF88A0844E820BC41037C5D9150C0556AE53A9FB95E7FBBB59979E1A,com.freebikinibody,,2014.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\77BD5831BF88A0844E820BC41037C5D9150C0556AE53A9FB95E7FBBB59979E1A.apk,F:\\test\\output/com.freebikinibody,False,1.0,True,,False,,
io.nivesh.life,ECC06168C9DCF7E9D80FF65FE8B0F047B51291C301924AA9C014243180E1A50D,io.nivesh.life,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\ECC06168C9DCF7E9D80FF65FE8B0F047B51291C301924AA9C014243180E1A50D.apk,F:\\test\\output/io.nivesh.life,False,1.0,True,,False,,
com.pronunciatorllc.bluebird.slovak,01527D9777CCA52D2B7AB8A2197C490A08FAFDE4BDCDDDF527D11A0E038A8822,com.pronunciatorllc.bluebird.slovak,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\01527D9777CCA52D2B7AB8A2197C490A08FAFDE4BDCDDDF527D11A0E038A8822.apk,F:\\test\\output/com.pronunciatorllc.bluebird.slovak,False,1.0,True,,False,,
com.basicfit.trainingApp,7DAE4A1D70AF58E5233B7F02D87C2BB0F5A9108782C6BE4BCD68FC318BFCCDFA,com.basicfit.trainingApp,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\7DAE4A1D70AF58E5233B7F02D87C2BB0F5A9108782C6BE4BCD68FC318BFCCDFA.apk,F:\\test\\output/com.basicfit.trainingApp,False,1.0,True,,False,,
com.gokulapps.getcalldetailsofanynumber,5F82108B39AB07115AA48362514922FFD7CFD35B10D8CA4C980CC272D4CBFF42,com.gokulapps.getcalldetailsofanynumber,,2018.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\5F82108B39AB07115AA48362514922FFD7CFD35B10D8CA4C980CC272D4CBFF42.apk,F:\\test\\output/com.gokulapps.getcalldetailsofanynumber,False,0.0,False,download_failed,False,,
com.bj.zhongyoulianhe,BC5D13FD4B59747638F79144088A0E8F00242817B517E7C64F0A73108EFE4907,com.bj.zhongyoulianhe,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\BC5D13FD4B59747638F79144088A0E8F00242817B517E7C64F0A73108EFE4907.apk,F:\\test\\output/com.bj.zhongyoulianhe,False,0.0,False,download_failed,False,,
co.zapid.app,0E49E1DA50776E6B3C4330DE0AC53D4D1A6C014B68BAF6C8E45C45A21A7FA2EC,co.zapid.app,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\0E49E1DA50776E6B3C4330DE0AC53D4D1A6C014B68BAF6C8E45C45A21A7FA2EC.apk,F:\\test\\output/co.zapid.app,False,0.0,False,download_failed,False,,
air.org.onrequest.app,5A64D992EEB3D26D5C027BEC371A3D6468483E2034186B228EBAE7896523BDD7,air.org.onrequest.app,,2015.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\5A64D992EEB3D26D5C027BEC371A3D6468483E2034186B228EBAE7896523BDD7.apk,F:\\test\\output/air.org.onrequest.app,False,1.0,True,,False,,
co.classplus.prep,D358D9F8406296C8234D273AE878C1E6BB5D533509D46039D3A4E8218105DC2D,co.classplus.prep,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\D358D9F8406296C8234D273AE878C1E6BB5D533509D46039D3A4E8218105DC2D.apk,F:\\test\\output/co.classplus.prep,False,1.0,True,,False,,
com.mail.mobile.android.mail,0F4040746D54FC0BA0297867138878D51DF1CFE16B6D2AC0D345C15AFD358422,com.mail.mobile.android.mail,,2016.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\0F4040746D54FC0BA0297867138878D51DF1CFE16B6D2AC0D345C15AFD358422.apk,F:\\test\\output/com.mail.mobile.android.mail,False,1.0,True,,False,,
io.wallet.zapit,30E81F4992E8DBBAFBF4A9BD2CE51B38948B04E82200D5CDB7354593CD2E29A4,io.wallet.zapit,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\30E81F4992E8DBBAFBF4A9BD2CE51B38948B04E82200D5CDB7354593CD2E29A4.apk,F:\\test\\output/io.wallet.zapit,False,1.0,True,,False,,
com.fedha.israel,30AD10C05869454DD378F983C0FFBE07EC73C74F70D7147C5352E8E2C507A7DC,com.fedha.israel,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\30AD10C05869454DD378F983C0FFBE07EC73C74F70D7147C5352E8E2C507A7DC.apk,F:\\test\\output/com.fedha.israel,False,1.0,True,,False,,
com.trustme.app,59E307172DA89EDBE95B56FF6DFD3069E59C8F4941711B491A23C04C7DCC995B,com.trustme.app,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\59E307172DA89EDBE95B56FF6DFD3069E59C8F4941711B491A23C04C7DCC995B.apk,F:\\test\\output/com.trustme.app,False,1.0,True,,False,,
helectronsoft.com.live.wallpaper.pixel4d,DABF8D942E838D8F044C4E71677B1B52E22D6BD6E1CFF3E4FE54AF9FF12605E9,helectronsoft.com.live.wallpaper.pixel4d,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\DABF8D942E838D8F044C4E71677B1B52E22D6BD6E1CFF3E4FE54AF9FF12605E9.apk,F:\\test\\output/helectronsoft.com.live.wallpaper.pixel4d,False,1.0,True,,False,,
air.pineapps.babymashadiaperchange,97E75440EBD553E68E8BDD6735081D4B71BA30FA0900B703E164C3007C0431DB,air.pineapps.babymashadiaperchange,,2016.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\97E75440EBD553E68E8BDD6735081D4B71BA30FA0900B703E164C3007C0431DB.apk,F:\\test\\output/air.pineapps.babymashadiaperchange,False,1.0,True,,False,,
com.paynyce.flippay,68B8D286253E63F82AD1B591CFFB03C6B8749455D0E0BBB4A4FFD4C48F076633,com.paynyce.flippay,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\68B8D286253E63F82AD1B591CFFB03C6B8749455D0E0BBB4A4FFD4C48F076633.apk,F:\\test\\output/com.paynyce.flippay,False,1.0,True,,False,,
co.wizzer.wizzer,565FCAB79B0625C864E6D8BF73047799654292E2B26F9C34C02E9B60974096E1,co.wizzer.wizzer,,2014.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\565FCAB79B0625C864E6D8BF73047799654292E2B26F9C34C02E9B60974096E1.apk,F:\\test\\output/co.wizzer.wizzer,False,1.0,True,,False,,
com.dvd.alldvdremote.tvremote.settopboxremote.acremote,CC9EDEB6D8530D4263C8F3B94229B32614F5D9952776C94A381F2791518F5E63,com.dvd.alldvdremote.tvremote.settopboxremote.acremote,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\CC9EDEB6D8530D4263C8F3B94229B32614F5D9952776C94A381F2791518F5E63.apk,F:\\test\\output/com.dvd.alldvdremote.tvremote.settopboxremote.acremote,False,1.0,True,,False,,
com.tropicalsmoothie.tropicalsmoothiecafe.android.app,1AAF46583530500744BDCA214FF442479075CC7F13560C9E591D4FD23A5CDD7B,com.tropicalsmoothie.tropicalsmoothiecafe.android.app,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\1AAF46583530500744BDCA214FF442479075CC7F13560C9E591D4FD23A5CDD7B.apk,F:\\test\\output/com.tropicalsmoothie.tropicalsmoothiecafe.android.app,False,1.0,True,,False,,
com.yamibuy.yamiapp,137F6223DA1A291FCBB4CC856282318E452BF0D4C31C9924E718CC7507C54C9B,com.yamibuy.yamiapp,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\137F6223DA1A291FCBB4CC856282318E452BF0D4C31C9924E718CC7507C54C9B.apk,F:\\test\\output/com.yamibuy.yamiapp,False,1.0,True,,False,,
vtn.weekcalendar.release,22527BE8230D4FE98A451EC23E249FADDDF65DF241384719AAEB06F9FB5040B3,vtn.weekcalendar.release,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\22527BE8230D4FE98A451EC23E249FADDDF65DF241384719AAEB06F9FB5040B3.apk,F:\\test\\output/vtn.weekcalendar.release,False,1.0,True,,False,,
com.tagfi.eb30x,42D89E3EE0E2A19F8F11999D51FB509148FC6913A47573F5BA32339E2D887360,com.tagfi.eb30x,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\42D89E3EE0E2A19F8F11999D51FB509148FC6913A47573F5BA32339E2D887360.apk,F:\\test\\output/com.tagfi.eb30x,False,1.0,True,,False,,
com.adonis.michaelskin,394E46ADAD7710D142C0A2FA0B11F8BDEF542B5B98BAD69DB6472262B2D6A7D4,com.adonis.michaelskin,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\394E46ADAD7710D142C0A2FA0B11F8BDEF542B5B98BAD69DB6472262B2D6A7D4.apk,F:\\test\\output/com.adonis.michaelskin,False,1.0,True,,False,,
qa.dokanonline,D2FEA4CF03B3F67C4F104585DEB7F2D63BD1B50C7334F3BF48C862CD63F7094E,qa.dokanonline,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\D2FEA4CF03B3F67C4F104585DEB7F2D63BD1B50C7334F3BF48C862CD63F7094E.apk,F:\\test\\output/qa.dokanonline,False,1.0,True,,False,,
com.lisbonlabs.bedtimexpress.br.h143,354DC75E5E495B09EB3D9C0E05D4C509DC1E8B9AD319D3F081752BD1306F6505,com.lisbonlabs.bedtimexpress.br.h143,,2016.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\354DC75E5E495B09EB3D9C0E05D4C509DC1E8B9AD319D3F081752BD1306F6505.apk,F:\\test\\output/com.lisbonlabs.bedtimexpress.br.h143,False,1.0,True,,False,,
com.kbf.app22944626,4676316B826D02CAE2E3E9F880FA912812C29AC25DAF1D0003E53D04ED023A60,com.kbf.app22944626,,2016.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\4676316B826D02CAE2E3E9F880FA912812C29AC25DAF1D0003E53D04ED023A60.apk,F:\\test\\output/com.kbf.app22944626,False,1.0,True,,False,,
appinventor.ai_appsvinte.ErvasLife,C55EEB9708798658A6449494A9876DBADE1876A0FF27A8A624BF136F919F7D0B,appinventor.ai_appsvinte.ErvasLife,,2017.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\C55EEB9708798658A6449494A9876DBADE1876A0FF27A8A624BF136F919F7D0B.apk,F:\\test\\output/appinventor.ai_appsvinte.ErvasLife,False,1.0,True,,False,,
com.fitnessmobileapps.adairskincare,9FFC229540824F8EDBD7E8D318CDCA9A7F14F37F528D9A551B819137E6AD9CC6,com.fitnessmobileapps.adairskincare,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\9FFC229540824F8EDBD7E8D318CDCA9A7F14F37F528D9A551B819137E6AD9CC6.apk,F:\\test\\output/com.fitnessmobileapps.adairskincare,False,1.0,True,,False,,
com.linguist,0ACB7BC2D230E582D508E66CBEB38C183714348D8BC69C60A72525F7EC1E9A1D,com.linguist,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\0ACB7BC2D230E582D508E66CBEB38C183714348D8BC69C60A72525F7EC1E9A1D.apk,F:\\test\\output/com.linguist,False,1.0,True,,False,,
com.subwayfreepaidsalesapp,7329A5A422CCFBB8993F9A8F1C615E045632A810C48A73C7FE214E8881F3E93A,com.subwayfreepaidsalesapp,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\7329A5A422CCFBB8993F9A8F1C615E045632A810C48A73C7FE214E8881F3E93A.apk,F:\\test\\output/com.subwayfreepaidsalesapp,False,1.0,True,,False,,
digifit.android.virtuagym.pro.anytimeenglish,A0E71CFB3DF971163E894D04EE58345BB351BDBAD4FBD31E3BFBC7D22F759D39,digifit.android.virtuagym.pro.anytimeenglish,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\A0E71CFB3DF971163E894D04EE58345BB351BDBAD4FBD31E3BFBC7D22F759D39.apk,F:\\test\\output/digifit.android.virtuagym.pro.anytimeenglish,False,1.0,True,,False,,
com.happy.family.limousine.robot.game,26DAB08F31B6C8A02F7565E45F914675EF8E618689E3B8D381E70D58D0ABA839,com.happy.family.limousine.robot.game,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\26DAB08F31B6C8A02F7565E45F914675EF8E618689E3B8D381E70D58D0ABA839.apk,F:\\test\\output/com.happy.family.limousine.robot.game,False,1.0,True,,False,,
com.AndSouls.IslamicNamesUrdu,96EDBC24B48B2C32EB59D4C8168D39A16B2A6884D1B9A455A18138F51B71E264,com.AndSouls.IslamicNamesUrdu,,1980.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\96EDBC24B48B2C32EB59D4C8168D39A16B2A6884D1B9A455A18138F51B71E264.apk,F:\\test\\output/com.AndSouls.IslamicNamesUrdu,False,1.0,True,,False,,
com.luckygame.magmawords,4739533D6C46191653D5AC42F48A373A9E079BC989996D90688BC200A9BE4FC7,com.luckygame.magmawords,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\4739533D6C46191653D5AC42F48A373A9E079BC989996D90688BC200A9BE4FC7.apk,F:\\test\\output/com.luckygame.magmawords,False,1.0,True,,False,,
co.khal.uhtiu,C7327CE1D5578FE9E3E5E43B078B2FB49AD82167FCFA478467FB3F9B0CC259B1,co.khal.uhtiu,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\C7327CE1D5578FE9E3E5E43B078B2FB49AD82167FCFA478467FB3F9B0CC259B1.apk,F:\\test\\output/co.khal.uhtiu,False,1.0,True,,False,,
com.harvardbroadcasting.ckrmam,D9E5318A679FF77EFBB2CD7D4C06E3218D6F1F9A024E300BCA1CDB2FD6E8D0F1,com.harvardbroadcasting.ckrmam,,1981.0,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\D9E5318A679FF77EFBB2CD7D4C06E3218D6F1F9A024E300BCA1CDB2FD6E8D0F1.apk,F:\\test\\output/com.harvardbroadcasting.ckrmam,False,1.0,True,,False,,
,f0b6fa0934a2d6a61a3a4f4c4e8bb0c30cde2302e3d32cf7a3fd46aac5e59e58,F0B6FA0934A2D6A61A3A4F4C4E8BB0C30CDE2302E3D32CF7A3FD46AAC5E59E58.apk,34094657,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\F0B6FA0934A2D6A61A3A4F4C4E8BB0C30CDE2302E3D32CF7A3FD46AAC5E59E58.apk,F:\\test\\output/F0B6FA0934A2D6A61A3A4F4C4E8BB0C30CDE2302E3D32CF7A3FD46AAC5E59E58.apk,,TRUE,TRUE,,,2025-10-10 04:05:38,emulator-5554
,edc0458cbd0147d68d39365413759c95ed3e78835624c885095f604a72157003,EDC0458CBD0147D68D39365413759C95ED3E78835624C885095F604A72157003.apk,20749367,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\EDC0458CBD0147D68D39365413759C95ED3E78835624C885095F604A72157003.apk,F:\\test\\output/EDC0458CBD0147D68D39365413759C95ED3E78835624C885095F604A72157003.apk,,TRUE,TRUE,,,2025-10-10 05:14:40,emulator-5554
,e3e293f5e5817871ed93af1b079fe979a7edf2d53f9d424f3842414b6b620bb6,E3E293F5E5817871ED93AF1B079FE979A7EDF2D53F9D424F3842414B6B620BB6.apk,19491690,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\E3E293F5E5817871ED93AF1B079FE979A7EDF2D53F9D424F3842414B6B620BB6.apk,F:\\test\\output/E3E293F5E5817871ED93AF1B079FE979A7EDF2D53F9D424F3842414B6B620BB6.apk,,TRUE,FALSE,,,2025-10-14 00:04:48,emulator-5554
,e0ef8b9f596cf551e997648fc77e1f299216fade0807066fbba29d579a4ce553,E0EF8B9F596CF551E997648FC77E1F299216FADE0807066FBBA29D579A4CE553.apk,14970383,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\E0EF8B9F596CF551E997648FC77E1F299216FADE0807066FBBA29D579A4CE553.apk,F:\\test\\output/E0EF8B9F596CF551E997648FC77E1F299216FADE0807066FBBA29D579A4CE553.apk,,TRUE,TRUE,,,2025-10-10 09:22:37,emulator-5554
,e00b002332cdf633835afc961f285ab16a25cefa1993aed814a2ac8cb9d4054e,E00B002332CDF633835AFC961F285AB16A25CEFA1993AED814A2AC8CB9D4054E.apk,5580993,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\E00B002332CDF633835AFC961F285AB16A25CEFA1993AED814A2AC8CB9D4054E.apk,F:\\test\\output/E00B002332CDF633835AFC961F285AB16A25CEFA1993AED814A2AC8CB9D4054E.apk,,TRUE,TRUE,,,2025-10-10 09:37:16,emulator-5554
,df0cbfc30b6e824270bf3b1fc74a310d6e491c74062c3c2e8fb3acee1b2d5ebd,DF0CBFC30B6E824270BF3B1FC74A310D6E491C74062C3C2E8FB3ACEE1B2D5EBD.apk,28290879,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\DF0CBFC30B6E824270BF3B1FC74A310D6E491C74062C3C2E8FB3ACEE1B2D5EBD.apk,F:\\test\\output/DF0CBFC30B6E824270BF3B1FC74A310D6E491C74062C3C2E8FB3ACEE1B2D5EBD.apk,,TRUE,TRUE,,,2025-10-10 09:51:59,emulator-5554
,dbd1b33ee460d1c751319ef16444632c3be1467b1696f2d818d5100bb2a4a98f,DBD1B33EE460D1C751319EF16444632C3BE1467B1696F2D818D5100BB2A4A98F.apk,17093072,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\DBD1B33EE460D1C751319EF16444632C3BE1467B1696F2D818D5100BB2A4A98F.apk,F:\\test\\output/DBD1B33EE460D1C751319EF16444632C3BE1467B1696F2D818D5100BB2A4A98F.apk,,TRUE,TRUE,,,2025-10-10 10:50:54,emulator-5554
,db6e8de58e8b37e1f98106a47c0caf8ff148c3b64ff22cbeb16e14a9d423fb40,DB6E8DE58E8B37E1F98106A47C0CAF8FF148C3B64FF22CBEB16E14A9D423FB40.apk,42193690,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\DB6E8DE58E8B37E1F98106A47C0CAF8FF148C3B64FF22CBEB16E14A9D423FB40.apk,F:\\test\\output/DB6E8DE58E8B37E1F98106A47C0CAF8FF148C3B64FF22CBEB16E14A9D423FB40.apk,,TRUE,TRUE,,,2025-10-10 10:52:56,emulator-5554
,ce1a7955477ca4a3730eed6efa761e826093868afed3a0b32430339edd4e084e,CE1A7955477CA4A3730EED6EFA761E826093868AFED3A0B32430339EDD4E084E.apk,45424392,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\CE1A7955477CA4A3730EED6EFA761E826093868AFED3A0B32430339EDD4E084E.apk,F:\\test\\output/CE1A7955477CA4A3730EED6EFA761E826093868AFED3A0B32430339EDD4E084E.apk,,TRUE,TRUE,,,2025-10-10 17:58:18,emulator-5554
,cdb018deb958151ba088bcd242aa7c9833eb9892cca551ea44ee2348c501304e,CDB018DEB958151BA088BCD242AA7C9833EB9892CCA551EA44EE2348C501304E.apk,51504835,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\CDB018DEB958151BA088BCD242AA7C9833EB9892CCA551EA44EE2348C501304E.apk,F:\\test\\output/CDB018DEB958151BA088BCD242AA7C9833EB9892CCA551EA44EE2348C501304E.apk,,TRUE,TRUE,,,2025-10-10 18:13:02,emulator-5554
,c684c2b80ca26cc6965ee6985e337bcb2ba0f761d5b2332a6778d43eeae36ef1,C684C2B80CA26CC6965EE6985E337BCB2BA0F761D5B2332A6778D43EEAE36EF1.apk,14772944,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\C684C2B80CA26CC6965EE6985E337BCB2BA0F761D5B2332A6778D43EEAE36EF1.apk,F:\\test\\output/C684C2B80CA26CC6965EE6985E337BCB2BA0F761D5B2332A6778D43EEAE36EF1.apk,,TRUE,TRUE,,,2025-10-10 21:23:37,emulator-5554
,b80e0a7f8145956b650339a19fd21625724831882b43a31dcb63efda7fc45504,B80E0A7F8145956B650339A19FD21625724831882B43A31DCB63EFDA7FC45504.apk,59030052,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\B80E0A7F8145956B650339A19FD21625724831882B43A31DCB63EFDA7FC45504.apk,F:\\test\\output/B80E0A7F8145956B650339A19FD21625724831882B43A31DCB63EFDA7FC45504.apk,,TRUE,TRUE,,,2025-10-11 01:35:52,emulator-5554
,b561a22f7aa1e35df014a045d2178ccd43ffe334dd123415ff9f6f6ad222768a,B561A22F7AA1E35DF014A045D2178CCD43FFE334DD123415FF9F6F6AD222768A.apk,5512697,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\B561A22F7AA1E35DF014A045D2178CCD43FFE334DD123415FF9F6F6AD222768A.apk,F:\\test\\output/B561A22F7AA1E35DF014A045D2178CCD43FFE334DD123415FF9F6F6AD222768A.apk,,TRUE,TRUE,,,2025-10-11 02:43:44,emulator-5554
,b4618010af4272395d07f8ccaac179dcf2501582348dee2dc00d9cff9d290292,B4618010AF4272395D07F8CCAAC179DCF2501582348DEE2DC00D9CFF9D290292.apk,17979593,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\B4618010AF4272395D07F8CCAAC179DCF2501582348DEE2DC00D9CFF9D290292.apk,F:\\test\\output/B4618010AF4272395D07F8CCAAC179DCF2501582348DEE2DC00D9CFF9D290292.apk,,TRUE,TRUE,,,2025-10-11 02:58:23,emulator-5554
,b18fe6c19f15055f9b185de995d59ec6e0c8d53b9bcb42b9690cd25ca504cd5f,B18FE6C19F15055F9B185DE995D59EC6E0C8D53B9BCB42B9690CD25CA504CD5F.apk,12607589,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\B18FE6C19F15055F9B185DE995D59EC6E0C8D53B9BCB42B9690CD25CA504CD5F.apk,F:\\test\\output/B18FE6C19F15055F9B185DE995D59EC6E0C8D53B9BCB42B9690CD25CA504CD5F.apk,,TRUE,TRUE,,,2025-10-11 04:18:33,emulator-5554
,af686f54b8229f9939683b009a28917102a88ce5a1d06b303f851b8c6dfcb06c,AF686F54B8229F9939683B009A28917102A88CE5A1D06B303F851B8C6DFCB06C.apk,50704165,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\AF686F54B8229F9939683B009A28917102A88CE5A1D06B303F851B8C6DFCB06C.apk,F:\\test\\output/AF686F54B8229F9939683B009A28917102A88CE5A1D06B303F851B8C6DFCB06C.apk,,TRUE,TRUE,,,2025-10-11 05:54:02,emulator-5554
,a4273536f0f01225ee1c3d99f2d01c4e9c93b6bdae0b91e16e42ae870693ce40,A4273536F0F01225EE1C3D99F2D01C4E9C93B6BDAE0B91E16E42AE870693CE40.apk,63543414,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\A4273536F0F01225EE1C3D99F2D01C4E9C93B6BDAE0B91E16E42AE870693CE40.apk,F:\\test\\output/A4273536F0F01225EE1C3D99F2D01C4E9C93B6BDAE0B91E16E42AE870693CE40.apk,,TRUE,TRUE,,,2025-10-11 09:40:45,emulator-5554
,9eea187ae188ac5d220f59208b413d7609a4944f6fa6d8de4c9479f028f20845,9EEA187AE188AC5D220F59208B413D7609A4944F6FA6D8DE4C9479F028F20845.apk,31784146,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\9EEA187AE188AC5D220F59208B413D7609A4944F6FA6D8DE4C9479F028F20845.apk,F:\\test\\output/9EEA187AE188AC5D220F59208B413D7609A4944F6FA6D8DE4C9479F028F20845.apk,,TRUE,TRUE,,,2025-10-11 11:17:59,emulator-5554
,9c8715176741b97eee22df2f407d844f73706344b3f3d421b4e4aea96366bb00,9C8715176741B97EEE22DF2F407D844F73706344B3F3D421B4E4AEA96366BB00.apk,50932150,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\9C8715176741B97EEE22DF2F407D844F73706344B3F3D421B4E4AEA96366BB00.apk,F:\\test\\output/9C8715176741B97EEE22DF2F407D844F73706344B3F3D421B4E4AEA96366BB00.apk,,TRUE,TRUE,,,2025-10-14 00:55:20,emulator-5554
,984b7b3b6810fb105a001218c48ff976f03525c419146c8f6d4109cd3c5e4776,984B7B3B6810FB105A001218C48FF976F03525C419146C8F6D4109CD3C5E4776.apk,48024162,,D:\NKU\Work\Work2\datasets\androzoo\androzoo_apks\984B7B3B6810FB105A001218C48FF976F03525C419146C8F6D4109CD3C5E4776.apk,F:\\test\\output/984B7B3B6810FB105A001218C48FF976F03525C419146C8F6D4109CD3C5E4776.apk,,TRUE,TRUE,,,2025-10-14 01:58:30,emulator-5554
